ID,age,education,gender,hours-per-week
5173,24,9,0,40
5174,30,10,0,40
5175,33,13,0,45
5176,56,13,1,60
5177,71,9,1,20
5178,39,13,0,40
5179,29,9,0,48
5180,43,9,0,40
5181,41,9,1,40
5182,44,13,0,55
5183,31,2,0,37
5184,36,9,0,40
5185,43,13,0,50
5186,58,13,0,99
5187,70,13,0,40
5188,32,12,0,40
5189,44,9,0,70
5190,37,9,0,80
5191,38,13,0,55
5192,47,9,1,40
5193,37,13,0,90
5194,38,13,0,45
5195,35,9,0,40
5196,31,10,1,38
5197,26,12,0,30
5198,28,15,0,99
5199,35,9,0,40
5200,33,12,1,42
5201,56,6,0,35
5202,21,7,1,24
5203,28,13,0,50
5204,73,3,0,20
5205,26,12,1,45
5206,24,9,1,40
5207,30,9,0,25
5208,34,13,1,25
5209,37,9,1,40
5210,39,9,1,40
5211,49,11,1,40
5212,38,13,0,40
5213,24,9,1,40
5214,24,7,0,40
5215,56,13,0,40
5216,19,9,0,20
5217,47,9,1,20
5218,41,3,0,40
5219,46,10,0,38
5220,49,9,1,40
5221,31,13,1,40
5222,48,13,1,40
5223,47,13,0,40
5224,39,9,1,22
5225,59,9,1,19
5226,44,13,0,40
5227,51,6,0,40
5228,52,10,0,12
5229,44,15,0,40
5230,30,9,0,50
5231,27,10,0,40
5232,48,12,0,45
5233,27,13,1,20
5234,35,14,0,45
5235,68,9,1,7
5236,42,13,0,72
5237,25,7,1,40
5238,84,10,0,35
5239,32,9,1,40
5240,31,8,0,40
5241,33,13,0,55
5242,22,10,0,20
5243,35,9,0,40
5244,47,9,0,40
5245,27,9,0,50
5246,20,10,0,35
5247,28,13,0,40
5248,70,10,0,40
5249,38,13,1,35
5250,35,13,0,45
5251,51,10,1,40
5252,18,4,0,40
5253,45,10,0,44
5254,40,9,1,35
5255,49,11,0,40
5256,44,10,1,40
5257,63,10,0,40
5258,24,9,0,40
5259,50,7,1,40
5260,30,11,0,40
5261,36,14,0,50
5262,21,9,0,32
5263,44,10,0,58
5264,23,8,0,30
5265,55,13,1,55
5266,42,7,0,40
5267,22,9,0,80
5268,54,7,1,43
5269,54,9,0,40
5270,40,11,1,40
5271,52,9,1,38
5272,38,9,0,50
5273,19,10,1,15
5274,31,10,0,60
5275,63,9,1,35
5276,31,9,0,30
5277,28,10,0,55
5278,34,9,0,48
5279,29,11,1,40
5280,27,9,1,40
5281,50,9,0,2
5282,21,10,1,35
5283,17,6,0,40
5284,56,13,0,40
5285,44,10,1,60
5286,30,10,0,40
5287,28,9,0,40
5288,24,11,0,20
5289,44,14,0,99
5290,39,14,0,40
5291,80,15,0,35
5292,34,15,0,40
5293,48,13,0,65
5294,45,13,0,38
5295,70,10,0,10
5296,62,4,1,66
5297,37,13,0,50
5298,32,10,0,50
5299,22,9,1,40
5300,41,9,0,55
5301,34,9,1,35
5302,17,6,1,40
5303,65,9,0,20
5304,53,14,0,43
5305,62,10,0,40
5306,40,9,0,40
5307,52,8,0,40
5308,50,9,0,40
5309,44,9,0,40
5310,29,9,0,40
5311,25,10,0,40
5312,20,10,1,40
5313,22,13,1,7
5314,38,13,0,50
5315,46,9,0,65
5316,58,10,1,37
5317,39,13,1,40
5318,32,13,0,50
5319,39,13,0,40
5320,38,9,0,60
5321,32,9,0,50
5322,26,10,0,40
5323,39,14,1,40
5324,34,9,0,40
5325,37,10,0,50
5326,20,9,0,40
5327,26,13,1,40
5328,66,9,1,40
5329,41,12,0,20
5330,29,11,0,40
5331,27,10,1,40
5332,51,7,0,40
5333,24,9,1,37
5334,34,10,1,17
5335,56,13,0,40
5336,53,13,0,55
5337,36,13,0,70
5338,54,9,0,65
5339,48,14,0,55
5340,19,10,1,16
5341,30,9,0,52
5342,45,15,0,36
5343,67,10,1,41
5344,21,9,1,40
5345,41,9,0,40
5346,59,10,0,40
5347,47,13,0,45
5348,36,10,0,40
5349,54,5,0,40
5350,32,10,1,40
5351,28,9,0,32
5352,29,9,1,40
5353,36,12,1,40
5354,18,10,1,15
5355,27,10,1,40
5356,30,10,0,40
5357,48,4,0,32
5358,20,10,0,40
5359,44,13,0,40
5360,46,13,0,40
5361,27,3,1,65
5362,44,10,0,45
5363,19,9,1,35
5364,67,9,0,50
5365,42,10,0,38
5366,41,14,0,40
5367,37,9,0,35
5368,30,9,1,40
5369,19,7,0,60
5370,51,9,0,40
5371,30,13,1,30
5372,34,13,0,40
5373,43,10,0,48
5374,30,9,1,40
5375,43,13,0,70
5376,29,15,1,72
5377,29,9,0,40
5378,39,9,0,40
5379,26,13,0,70
5380,28,9,0,40
5381,24,11,0,40
5382,59,10,1,14
5383,61,9,1,82
5384,34,7,0,43
5385,19,7,0,20
5386,47,14,0,50
5387,52,15,0,50
5388,62,10,0,40
5389,29,10,1,40
5390,28,9,0,65
5391,49,9,0,15
5392,22,9,0,40
5393,45,14,1,55
5394,48,10,0,60
5395,53,9,0,35
5396,39,14,0,40
5397,63,11,0,45
5398,32,13,0,50
5399,27,10,1,20
5400,22,9,0,24
5401,64,4,0,40
5402,27,9,0,40
5403,46,13,0,65
5404,38,13,0,40
5405,47,9,1,20
5406,50,10,1,40
5407,51,9,1,35
5408,25,9,0,40
5409,23,10,1,40
5410,35,14,1,41
5411,40,9,0,40
5412,19,9,1,35
5413,20,9,0,30
5414,55,9,1,40
5415,67,9,0,10
5416,49,6,0,99
5417,53,13,0,40
5418,21,10,0,30
5419,22,10,0,15
5420,24,10,0,50
5421,38,9,1,40
5422,31,10,1,45
5423,32,9,0,44
5424,27,13,1,40
5425,17,6,0,40
5426,38,13,0,40
5427,26,9,1,40
5428,38,7,0,65
5429,53,14,1,60
5430,51,11,0,39
5431,48,13,1,25
5432,27,9,0,40
5433,28,13,0,55
5434,26,14,1,40
5435,48,14,0,40
5436,19,10,1,15
5437,40,13,0,65
5438,27,12,0,40
5439,25,8,0,40
5440,57,10,0,40
5441,21,4,0,40
5442,29,7,0,50
5443,42,9,1,40
5444,55,11,0,20
5445,54,14,0,40
5446,37,2,0,53
5447,51,10,0,40
5448,50,9,0,55
5449,36,7,0,47
5450,45,12,0,55
5451,58,12,0,50
5452,38,4,1,40
5453,20,10,0,20
5454,18,7,1,12
5455,47,14,0,45
5456,24,13,0,40
5457,29,13,1,25
5458,30,9,0,65
5459,48,9,0,40
5460,32,11,0,40
5461,31,10,1,40
5462,27,15,1,50
5463,19,7,1,25
5464,53,13,0,48
5465,68,3,0,12
5466,44,10,1,45
5467,24,10,0,50
5468,28,13,1,50
5469,36,16,0,60
5470,55,9,1,40
5471,39,12,0,24
5472,64,10,1,12
5473,53,9,1,40
5474,43,5,1,20
5475,25,9,1,40
5476,22,9,0,50
5477,40,12,0,25
5478,50,12,0,40
5479,77,4,1,23
5480,34,9,0,40
5481,24,12,0,35
5482,38,13,0,40
5483,48,10,1,25
5484,33,13,0,42
5485,80,10,1,20
5486,67,9,1,40
5487,61,13,0,15
5488,29,3,1,40
5489,54,13,0,60
5490,47,9,1,45
5491,35,5,0,46
5492,29,10,1,40
5493,49,14,0,50
5494,30,13,0,72
5495,76,9,0,20
5496,39,10,0,40
5497,39,10,0,50
5498,47,16,0,40
5499,35,9,0,40
5500,37,9,0,50
5501,90,9,0,4
5502,36,9,0,40
5503,21,10,0,16
5504,39,13,0,30
5505,32,10,0,65
5506,46,9,0,40
5507,30,13,0,40
5508,32,9,1,40
5509,38,10,1,45
5510,25,9,0,40
5511,37,9,0,50
5512,69,9,0,33
5513,37,9,0,40
5514,66,6,1,11
5515,42,13,0,60
5516,23,10,0,40
5517,42,13,0,50
5518,33,10,0,30
5519,45,8,0,50
5520,72,16,0,40
5521,48,9,1,32
5522,33,9,0,35
5523,70,10,0,40
5524,37,13,0,40
5525,40,9,0,40
5526,29,9,1,38
5527,42,9,1,40
5528,43,10,1,40
5529,43,16,0,64
5530,65,10,1,20
5531,28,13,0,40
5532,39,6,1,60
5533,46,13,0,44
5534,23,13,0,40
5535,39,8,0,45
5536,63,14,0,70
5537,38,9,0,40
5538,27,10,1,20
5539,37,15,0,6
5540,34,9,0,40
5541,34,10,0,60
5542,39,13,0,50
5543,22,9,1,40
5544,46,10,1,20
5545,22,9,1,35
5546,38,10,0,60
5547,50,9,1,35
5548,54,9,0,50
5549,24,10,1,25
5550,40,13,0,50
5551,59,6,0,40
5552,23,9,0,40
5553,48,13,0,50
5554,47,16,0,45
5555,40,10,1,40
5556,43,10,0,50
5557,35,9,0,40
5558,40,12,1,40
5559,47,16,0,50
5560,31,9,0,45
5561,18,10,0,35
5562,35,13,0,50
5563,40,14,1,35
5564,21,13,0,40
5565,38,9,1,40
5566,37,16,0,99
5567,28,13,1,40
5568,40,10,1,49
5569,40,10,1,35
5570,34,9,0,40
5571,48,9,0,46
5572,36,10,1,40
5573,24,9,0,40
5574,20,8,1,35
5575,34,11,1,40
5576,22,6,0,15
5577,59,7,1,28
5578,58,13,1,37
5579,45,3,0,40
5580,33,9,0,40
5581,18,9,0,37
5582,27,13,0,55
5583,44,13,0,3
5584,24,14,1,45
5585,34,16,0,50
5586,27,13,0,40
5587,76,3,1,40
5588,50,6,0,40
5589,38,13,1,45
5590,24,11,0,35
5591,59,14,0,40
5592,18,10,1,20
5593,36,9,0,50
5594,37,14,0,40
5595,32,9,0,40
5596,50,9,0,40
5597,35,9,0,72
5598,28,10,1,50
5599,34,7,0,50
5600,21,9,0,40
5601,47,10,0,75
5602,32,9,0,46
5603,48,9,0,40
5604,27,13,0,45
5605,19,6,1,20
5606,49,6,1,38
5607,52,9,0,40
5608,57,2,0,40
5609,43,9,1,35
5610,31,9,0,40
5611,24,9,1,40
5612,38,14,0,40
5613,28,9,0,55
5614,32,11,1,23
5615,60,12,0,35
5616,52,9,1,50
5617,65,4,0,40
5618,51,9,0,40
5619,24,13,1,40
5620,38,9,0,50
5621,45,13,0,40
5622,36,10,1,25
5623,51,10,0,48
5624,26,14,0,32
5625,42,16,0,7
5626,29,11,1,40
5627,41,14,0,40
5628,22,13,1,40
5629,49,12,0,40
5630,28,9,0,40
5631,55,13,0,38
5632,34,10,1,50
5633,22,13,1,35
5634,23,10,0,42
5635,37,9,0,50
5636,42,13,0,40
5637,18,10,0,25
5638,23,10,1,25
5639,52,10,0,50
5640,28,13,1,5
5641,39,11,1,40
5642,27,9,0,50
5643,26,10,1,40
5644,50,9,0,35
5645,34,12,0,50
5646,46,13,0,40
5647,69,9,0,60
5648,33,13,0,60
5649,65,7,0,35
5650,32,9,0,40
5651,50,12,0,40
5652,41,11,0,40
5653,51,9,1,38
5654,44,9,0,40
5655,34,13,0,48
5656,36,7,0,40
5657,27,12,1,40
5658,39,10,1,45
5659,36,12,0,40
5660,60,10,0,40
5661,44,13,0,50
5662,69,6,0,25
5663,19,10,1,40
5664,58,10,0,40
5665,28,7,0,60
5666,45,11,0,70
5667,24,9,0,40
5668,63,7,0,37
5669,33,10,0,50
5670,65,15,0,60
5671,50,4,0,40
5672,39,13,0,60
5673,43,9,0,40
5674,25,13,0,20
5675,35,9,0,60
5676,22,10,0,20
5677,29,9,0,97
5678,22,9,0,40
5679,25,9,1,40
5680,45,10,0,55
5681,35,4,0,40
5682,36,9,1,35
5683,43,14,0,40
5684,38,13,0,50
5685,22,10,0,40
5686,48,10,0,60
5687,38,9,0,40
5688,37,7,0,40
5689,27,10,0,40
5690,38,7,0,40
5691,69,9,0,45
5692,21,9,0,35
5693,23,9,0,30
5694,66,16,1,40
5695,35,9,0,50
5696,52,9,0,22
5697,27,13,1,45
5698,34,9,0,40
5699,35,3,0,50
5700,40,13,0,40
5701,72,10,0,30
5702,38,13,0,35
5703,38,13,1,40
5704,19,10,0,20
5705,27,13,0,45
5706,20,9,1,25
5707,40,9,1,38
5708,52,14,1,40
5709,39,14,0,40
5710,25,9,0,45
5711,24,13,0,40
5712,51,13,0,50
5713,43,14,0,53
5714,27,9,0,80
5715,42,13,1,27
5716,48,13,1,45
5717,24,13,1,40
5718,35,12,1,16
5719,24,13,0,40
5720,25,11,1,42
5721,42,14,0,60
5722,21,10,1,40
5723,77,14,0,8
5724,29,11,0,40
5725,34,10,0,50
5726,28,9,0,40
5727,32,9,0,40
5728,51,13,0,60
5729,34,13,0,40
5730,34,13,1,40
5731,42,9,0,40
5732,58,14,0,40
5733,64,16,1,40
5734,31,13,1,50
5735,37,10,1,40
5736,47,13,0,45
5737,28,9,0,70
5738,44,11,0,40
5739,39,14,0,55
5740,36,10,0,55
5741,31,9,0,50
5742,38,13,0,40
5743,53,9,1,35
5744,45,9,0,40
5745,58,10,1,36
5746,59,9,0,40
5747,25,10,1,40
5748,54,10,0,40
5749,33,10,1,40
5750,25,10,0,40
5751,29,9,0,40
5752,48,9,0,40
5753,25,9,0,40
5754,37,14,1,40
5755,21,9,0,20
5756,64,9,0,15
5757,36,10,0,40
5758,50,13,1,50
5759,34,10,1,40
5760,55,15,1,39
5761,58,13,0,35
5762,24,14,1,40
5763,62,9,0,40
5764,47,13,0,40
5765,38,9,0,36
5766,44,10,1,70
5767,31,10,1,40
5768,43,12,0,43
5769,57,9,0,40
5770,62,9,1,99
5771,50,14,1,40
5772,38,10,0,40
5773,35,13,0,40
5774,32,6,1,35
5775,52,14,0,60
5776,55,9,0,40
5777,41,16,1,40
5778,49,10,1,45
5779,34,9,0,40
5780,43,9,0,40
5781,19,9,1,24
5782,47,6,0,45
5783,36,11,1,40
5784,35,10,0,40
5785,26,9,0,40
5786,38,10,0,50
5787,59,9,1,40
5788,54,13,0,70
5789,39,14,1,40
5790,42,10,0,40
5791,19,10,1,15
5792,33,10,0,50
5793,19,9,0,40
5794,28,9,0,40
5795,35,15,0,45
5796,30,13,0,10
5797,37,9,0,60
5798,40,10,0,40
5799,38,10,0,40
5800,63,13,0,40
5801,27,13,1,99
5802,29,9,0,50
5803,30,9,0,55
5804,42,10,1,40
5805,35,9,0,44
5806,51,9,0,40
5807,21,10,0,40
5808,27,10,0,40
5809,37,13,0,55
5810,39,13,1,40
5811,33,12,1,40
5812,30,9,1,38
5813,54,9,0,40
5814,22,9,1,36
5815,40,10,0,40
5816,52,13,0,55
5817,69,13,0,40
5818,17,9,0,35
5819,31,10,1,50
5820,53,11,1,40
5821,63,4,1,10
5822,20,10,1,35
5823,52,9,0,25
5824,31,9,0,40
5825,39,9,0,40
5826,41,9,0,60
5827,59,13,0,50
5828,50,13,0,40
5829,59,9,0,40
5830,44,13,0,40
5831,17,6,0,35
5832,24,10,0,40
5833,27,9,0,40
5834,41,9,0,45
5835,37,14,0,50
5836,49,10,1,40
5837,33,9,0,44
5838,45,13,0,40
5839,52,9,1,20
5840,19,9,1,28
5841,23,6,0,60
5842,50,13,0,60
5843,42,14,1,16
5844,19,9,0,50
5845,62,10,0,40
5846,62,13,0,40
5847,38,9,0,55
5848,31,10,0,40
5849,22,13,0,30
5850,31,13,0,45
5851,19,10,0,14
5852,30,15,0,40
5853,24,9,1,30
5854,71,9,0,28
5855,38,13,0,40
5856,36,12,1,37
5857,48,9,0,36
5858,24,9,0,30
5859,37,11,1,6
5860,24,10,1,30
5861,29,10,0,60
5862,51,9,0,40
5863,49,9,0,40
5864,44,13,0,45
5865,44,10,1,38
5866,35,10,0,60
5867,49,14,0,45
5868,28,14,1,40
5869,23,12,1,20
5870,34,9,0,40
5871,28,11,1,38
5872,51,14,1,40
5873,70,9,0,60
5874,37,11,0,42
5875,22,10,1,40
5876,25,13,1,40
5877,51,9,0,40
5878,60,9,0,40
5879,63,9,0,40
5880,46,5,0,40
5881,67,16,0,5
5882,33,9,0,40
5883,45,9,0,72
5884,32,13,1,32
5885,23,10,0,40
5886,22,9,0,50
5887,35,13,0,50
5888,38,10,0,40
5889,57,16,0,60
5890,44,9,1,40
5891,23,9,1,40
5892,28,10,0,48
5893,19,6,0,25
5894,70,13,0,12
5895,72,13,0,17
5896,29,13,0,40
5897,50,10,0,40
5898,62,9,0,40
5899,37,6,0,40
5900,36,13,0,50
5901,35,13,0,40
5902,19,8,1,20
5903,60,14,1,40
5904,37,9,0,40
5905,52,16,0,40
5906,22,10,1,25
5907,47,15,0,50
5908,24,13,0,40
5909,33,9,0,45
5910,30,10,0,40
5911,57,14,0,65
5912,45,9,1,38
5913,56,6,0,60
5914,28,12,1,35
5915,27,9,1,30
5916,20,10,1,20
5917,25,9,1,40
5918,42,13,0,60
5919,66,9,1,50
5920,54,9,0,25
5921,59,16,0,45
5922,37,10,0,60
5923,43,14,1,50
5924,35,13,0,40
5925,28,10,0,40
5926,33,9,0,40
5927,43,9,1,40
5928,26,9,1,40
5929,31,9,0,40
5930,50,10,0,60
5931,30,15,0,55
5932,27,10,1,38
5933,45,9,0,40
5934,20,10,1,20
5935,38,16,0,45
5936,47,9,0,40
5937,43,5,0,40
5938,25,14,0,20
5939,59,13,0,50
5940,57,10,0,50
5941,49,14,1,40
5942,37,10,0,40
5943,62,11,1,45
5944,52,16,0,70
5945,35,13,0,40
5946,35,3,0,40
5947,40,9,0,40
5948,21,9,1,35
5949,74,6,1,6
5950,18,10,0,40
5951,62,10,1,38
5952,19,9,0,30
5953,24,10,0,30
5954,48,9,0,40
5955,38,9,0,45
5956,18,7,0,35
5957,44,14,1,45
5958,19,9,1,40
5959,39,9,1,10
5960,51,9,0,60
5961,40,14,0,50
5962,42,9,0,40
5963,32,9,0,40
5964,63,16,0,50
5965,26,8,0,40
5966,45,14,0,10
5967,43,10,1,15
5968,25,6,1,24
5969,33,4,0,45
5970,53,9,0,35
5971,56,9,0,50
5972,39,9,0,42
5973,47,13,0,60
5974,51,9,0,70
5975,35,10,0,20
5976,46,9,0,40
5977,47,14,0,60
5978,65,14,0,40
5979,58,12,0,40
5980,30,10,0,60
5981,56,9,1,50
5982,62,13,0,40
5983,50,9,0,84
5984,45,10,1,35
5985,21,9,0,40
5986,33,9,0,45
5987,37,9,0,40
5988,28,9,1,28
5989,46,14,0,40
5990,47,13,0,50
5991,35,9,0,50
5992,42,10,1,40
5993,54,9,0,50
5994,40,13,1,55
5995,21,9,0,35
5996,28,6,0,40
5997,19,10,0,20
5998,22,10,1,10
5999,49,9,0,40
6000,52,9,0,85
6001,69,6,1,28
6002,38,6,0,40
6003,38,10,0,60
6004,33,10,0,50
6005,20,10,0,40
6006,56,13,1,32
6007,41,13,0,40
6008,42,9,0,44
6009,39,9,0,46
6010,21,7,0,40
6011,46,9,1,48
6012,52,2,0,50
6013,20,10,0,40
6014,50,9,0,40
6015,35,4,1,80
6016,24,13,0,40
6017,28,9,1,40
6018,17,7,1,15
6019,28,13,0,25
6020,29,11,0,42
6021,37,10,0,40
6022,34,13,0,50
6023,38,14,0,60
6024,67,10,0,10
6025,51,12,1,25
6026,27,10,0,30
6027,50,14,0,50
6028,25,13,0,40
6029,19,10,1,15
6030,49,13,0,50
6031,45,9,1,40
6032,37,13,1,40
6033,55,6,0,29
6034,62,7,1,21
6035,21,12,1,30
6036,67,16,0,40
6037,83,6,0,50
6038,38,13,1,30
6039,52,9,0,40
6040,39,9,0,44
6041,34,13,0,40
6042,29,9,1,40
6043,23,8,0,38
6044,40,10,1,17
6045,33,10,0,40
6046,32,9,0,40
6047,20,10,1,40
6048,23,3,1,12
6049,25,10,0,30
6050,40,11,0,50
6051,33,9,1,40
6052,58,14,0,40
6053,55,10,1,40
6054,21,10,0,10
6055,24,9,0,44
6056,23,10,0,40
6057,30,10,0,84
6058,31,13,0,40
6059,73,4,1,40
6060,44,9,0,50
6061,34,10,0,40
6062,52,11,0,40
6063,57,13,0,60
6064,49,13,0,40
6065,19,10,0,20
6066,60,5,0,40
6067,77,4,0,30
6068,22,10,1,20
6069,44,13,0,40
6070,49,10,1,30
6071,61,6,0,55
6072,72,7,1,35
6073,47,10,0,40
6074,48,3,0,40
6075,22,9,1,42
6076,25,13,0,65
6077,49,13,0,42
6078,32,12,0,50
6079,31,12,0,50
6080,20,9,0,40
6081,51,10,1,40
6082,48,9,1,40
6083,64,4,0,25
6084,39,9,0,50
6085,33,9,0,40
6086,59,9,0,40
6087,62,13,0,5
6088,40,15,0,45
6089,57,9,0,40
6090,58,13,0,35
6091,43,9,0,50
6092,39,10,1,40
6093,31,5,0,48
6094,48,10,0,42
6095,19,9,0,35
6096,23,10,1,25
6097,30,10,1,40
6098,33,9,1,50
6099,49,13,0,60
6100,30,10,0,70
6101,77,13,0,50
6102,42,13,0,40
6103,41,13,1,40
6104,52,15,0,60
6105,47,9,1,40
6106,43,16,1,70
6107,22,12,0,20
6108,32,13,1,40
6109,23,10,0,20
6110,27,10,0,50
6111,38,10,0,60
6112,33,13,0,45
6113,26,9,0,45
6114,63,9,0,40
6115,37,14,0,45
6116,20,9,1,35
6117,36,13,0,60
6118,79,9,0,40
6119,45,12,0,40
6120,18,9,0,40
6121,20,10,0,15
6122,49,9,0,45
6123,61,7,0,40
6124,37,13,0,70
6125,47,3,0,40
6126,56,13,1,40
6127,19,10,1,35
6128,58,7,1,40
6129,32,10,0,60
6130,32,9,0,40
6131,34,11,1,40
6132,42,13,0,35
6133,38,9,0,40
6134,27,9,0,50
6135,49,13,0,44
6136,41,9,1,25
6137,45,9,0,60
6138,33,13,1,40
6139,21,11,1,30
6140,47,13,0,60
6141,36,9,0,50
6142,33,9,0,60
6143,24,10,0,40
6144,56,16,0,70
6145,20,10,1,2
6146,65,10,0,20
6147,49,13,0,50
6148,59,10,0,40
6149,54,15,0,50
6150,38,13,0,84
6151,25,10,1,40
6152,21,9,1,40
6153,56,10,1,50
6154,21,11,0,40
6155,60,7,1,30
6156,17,7,0,20
6157,21,6,1,30
6158,46,13,0,40
6159,20,10,1,20
6160,36,9,0,25
6161,42,14,1,40
6162,22,6,0,30
6163,52,9,1,40
6164,58,11,1,60
6165,62,4,0,40
6166,33,11,0,40
6167,60,9,0,50
6168,71,9,0,36
6169,38,13,0,50
6170,49,9,0,50
6171,41,14,1,40
6172,42,9,0,50
6173,27,13,1,40
6174,26,10,0,52
6175,25,10,0,40
6176,50,14,0,60
6177,61,10,0,36
6178,32,11,1,50
6179,51,9,0,40
6180,45,9,0,40
6181,54,14,0,40
6182,24,9,0,30
6183,38,9,0,44
6184,33,9,1,20
6185,37,5,0,65
6186,67,9,0,38
6187,20,10,0,15
6188,43,14,1,40
6189,38,13,0,70
6190,38,11,0,40
6191,20,9,1,25
6192,55,13,0,50
6193,38,9,0,50
6194,35,9,0,40
6195,47,13,0,60
6196,17,6,1,23
6197,64,10,0,20
6198,35,9,0,50
6199,55,14,0,50
6200,35,9,0,40
6201,61,9,0,40
6202,19,9,1,30
6203,23,9,0,45
6204,45,3,0,40
6205,29,10,1,54
6206,48,14,0,35
6207,24,13,0,55
6208,69,9,1,24
6209,49,9,0,40
6210,61,13,0,50
6211,49,4,1,40
6212,21,10,0,40
6213,30,13,0,40
6214,42,16,0,60
6215,23,10,0,25
6216,33,9,0,40
6217,38,9,0,40
6218,42,14,1,25
6219,24,13,0,40
6220,24,9,0,35
6221,78,4,0,25
6222,32,9,0,40
6223,41,9,0,40
6224,30,13,1,52
6225,28,10,1,30
6226,41,9,0,55
6227,47,12,0,40
6228,55,9,0,40
6229,57,15,0,30
6230,19,10,1,15
6231,38,13,0,50
6232,49,13,0,40
6233,35,10,1,20
6234,49,9,1,44
6235,56,9,0,40
6236,47,10,1,40
6237,58,10,1,40
6238,19,9,1,40
6239,65,13,0,40
6240,38,9,0,44
6241,78,4,1,35
6242,29,14,1,50
6243,37,9,0,40
6244,48,10,0,30
6245,28,9,0,40
6246,23,13,0,40
6247,47,9,0,50
6248,36,13,0,50
6249,48,9,0,60
6250,27,12,1,58
6251,65,14,0,4
6252,40,13,0,40
6253,23,13,0,40
6254,47,10,0,40
6255,43,15,0,50
6256,27,13,0,40
6257,26,13,0,45
6258,19,10,0,40
6259,19,10,0,30
6260,34,9,1,35
6261,35,10,0,40
6262,57,13,0,40
6263,26,10,0,40
6264,28,6,0,40
6265,17,4,0,45
6266,28,9,0,46
6267,29,13,0,40
6268,51,9,0,32
6269,50,9,0,40
6270,39,9,0,24
6271,45,16,1,35
6272,39,10,1,40
6273,35,14,1,40
6274,51,9,0,40
6275,21,11,1,30
6276,46,10,0,40
6277,38,13,0,50
6278,24,13,1,50
6279,17,8,1,18
6280,47,10,1,40
6281,60,9,0,65
6282,17,5,1,40
6283,53,9,0,40
6284,20,10,1,40
6285,62,13,0,50
6286,53,1,0,40
6287,35,15,0,50
6288,55,10,0,52
6289,39,9,1,40
6290,29,13,1,50
6291,30,13,1,40
6292,57,15,0,50
6293,34,15,0,55
6294,34,13,1,50
6295,60,13,0,45
6296,25,13,0,40
6297,23,6,1,40
6298,23,13,0,40
6299,62,9,1,20
6300,29,12,0,40
6301,48,9,0,65
6302,23,13,1,25
6303,57,6,0,40
6304,53,14,1,50
6305,29,12,1,40
6306,20,9,0,40
6307,28,9,1,35
6308,40,10,0,48
6309,46,14,0,40
6310,33,12,0,32
6311,51,9,0,40
6312,57,10,0,40
6313,48,13,0,60
6314,60,6,0,40
6315,59,1,0,40
6316,33,9,0,45
6317,38,10,0,40
6318,42,6,0,35
6319,19,10,1,20
6320,23,9,1,30
6321,26,9,0,60
6322,60,9,1,25
6323,27,13,0,50
6324,31,9,1,58
6325,17,6,1,12
6326,64,10,0,40
6327,22,10,1,40
6328,35,10,1,36
6329,30,9,1,40
6330,32,11,0,42
6331,39,9,0,40
6332,36,15,0,50
6333,55,6,0,40
6334,51,10,0,50
6335,19,10,0,40
6336,31,14,0,50
6337,48,13,0,40
6338,33,13,0,43
6339,48,14,0,50
6340,57,12,0,40
6341,21,9,0,32
6342,48,13,0,50
6343,62,9,1,42
6344,34,9,0,60
6345,27,13,1,20
6346,40,11,0,40
6347,31,9,1,40
6348,53,10,0,50
6349,28,10,1,40
6350,50,7,1,40
6351,50,13,1,8
6352,29,9,0,30
6353,26,7,1,40
6354,26,9,1,25
6355,47,9,1,35
6356,27,13,0,30
6357,20,9,1,20
6358,46,9,0,44
6359,43,13,0,55
6360,43,10,0,45
6361,66,10,1,35
6362,48,14,0,50
6363,34,11,1,40
6364,49,9,0,55
6365,25,9,0,40
6366,36,13,0,48
6367,24,9,0,50
6368,28,12,0,40
6369,32,10,1,40
6370,40,5,1,40
6371,51,14,1,70
6372,43,11,1,40
6373,52,10,0,40
6374,30,9,0,40
6375,34,9,0,60
6376,35,13,0,45
6377,55,9,1,40
6378,21,1,0,50
6379,36,9,0,45
6380,27,13,0,35
6381,39,13,0,55
6382,23,14,1,36
6383,30,15,0,20
6384,71,9,0,15
6385,37,9,0,35
6386,55,10,1,37
6387,54,9,1,40
6388,52,12,1,50
6389,28,9,1,32
6390,70,13,1,7
6391,33,9,0,40
6392,45,3,1,35
6393,37,7,0,40
6394,53,9,0,60
6395,80,4,0,35
6396,20,9,0,40
6397,34,11,0,45
6398,22,9,0,40
6399,47,13,0,50
6400,33,10,0,40
6401,37,9,0,40
6402,61,13,0,50
6403,46,13,0,42
6404,52,2,0,56
6405,45,4,0,52
6406,52,13,0,40
6407,30,9,0,65
6408,41,15,0,80
6409,19,9,0,40
6410,67,11,1,40
6411,81,2,0,15
6412,34,9,0,40
6413,38,10,1,40
6414,39,13,0,40
6415,40,10,1,30
6416,55,9,1,50
6417,40,10,0,60
6418,34,14,0,50
6419,32,9,0,60
6420,57,9,0,40
6421,63,9,0,40
6422,19,12,1,50
6423,32,10,0,60
6424,48,13,0,60
6425,22,9,1,40
6426,39,10,1,24
6427,33,10,0,60
6428,27,14,1,40
6429,65,9,1,15
6430,17,7,1,20
6431,58,9,1,40
6432,34,9,0,35
6433,37,9,0,40
6434,31,11,0,38
6435,41,13,0,50
6436,28,10,0,50
6437,22,13,0,40
6438,25,10,1,40
6439,24,10,0,40
6440,40,7,1,52
6441,36,14,1,60
6442,17,7,0,20
6443,41,14,0,55
